,user_id,business_id,stars
65,Ksp1e9Dw0Jcog_ZBD3-45g,sKA6EOpxvBtCg7Ipuhl1RQ,0.0
66,C2C0GPKvzWWnP57Os9eQ0w,7wHLFohwCw8l6WS-feLjeg,3.389715318298054
67,3uPAF2-YwiTUN5NvVH6pIQ,VrIskBdLuRxS0HsSimJOhA,2.1086930050913146
68,L8P5OWO1Jh4B2HLa1Fnbng,DZwR0EIPKlmC3mMLhTkqcQ,2.9063935444696205
69,f1-ADSATZKZRdKznOcIpOQ,RADloW1UROUn4FJFU4JJNg,2.3339017769355315
70,LBnjYRrpTKgtGkW0ea7Ecg,Cly7wJhbXIDID_quND01_w,3.321359714261306
71,qewG3X2O4X6JKskxyyqFwQ,_nL5u09k7J7XAww1_UJ-tw,2.0977234931537443
72,whINg-cC-FiAv_ATDGMDTg,t-o_Sraneime4DDhWrQRBA,2.5383248284101976
73,co64BGDz5U4i-VOwhJgn5Q,o7AiTlyWUrBSzdz6oMHj5w,2.8969215258957677
74,x-8ZMKKNycT3782Kqf9loA,eaNenRk_liZBERFFLCXqqQ,5.0
75,0mvmUHuGQL2kRRkX14CkTw,Ns20WGWn6s6niKAGIQB4UQ,3.0535283926025367
76,ZUnmsVs1Vdp9_UtG41u7mw,HGhXbgeMEcg1cIZwxyNDeg,3.8850935924116317
77,N044aCKJv3G5WuvwT5AJcA,jgtWfJCJZty_Nctqpdtp3g,2.4652039064125892
78,18qEoFOVEernpVLh97PQPQ,G8k2E3oYHHl2o4lNJQwR-g,4.73060907728456
79,-rr8yexI0JRT_pqyNgu6jg,1d6c6Q2j2jwVzBfX_dLHlg,4.051107768816218
80,JmhVFueYvJe0CsUddwuajw,Noi53T0PWNEN9mQRS3-Ncg,1.8458452033353625
81,A0j21z2Q1HGic7jW6e9h7A,-rhH9sL3XGFpoJXcxUpEWA,4.187441147873267
82,bu3qhZXlxkWir0EzC2txBQ,IMLrj2klosTFvPRLv56cng,3.047193805659663
83,H3wPBzQCKCKiHcV7GZK4kg,3T0Erqk1MKtN58764yZMfw,3.236040681939142
84,ahwwAXJ_qwGmuRjTOHHMWg,u73j2VQ3TGWdMO-AG7MABw,5.0
85,tH0uKD-vNwMoEc3Xk3Cbdg,1yWINuTOUBQj8ELqRNDOWA,3.1092214525856097
86,8OeTLey-p-WaL9ErNEci1Q,5LNZ67Yw9RD6nf4_UhXOjw,3.556049327941619
87,HEvyblFw4I-UsMqgPGYY_Q,hPclwunHi36YV8cPghWJBg,4.996426088535141
88,gScmsSCqBeFPp6q9yG5nmw,2GmGT-7QjowR1ihup3FbVA,3.4927354893080316
89,lyfYBqtDGJJ1c98pfLUcLQ,jlYeXBYzQKhomXZmT0aA1g,0.8349093504225894
90,tEy1MNP7tHJlZgP7xqF4yA,5xdKUuu4DbJ71KGbwRXfFg,3.1922122028485655
91,ERcsc0YO5CCUbkC8EV2INg,3BCsAgo_1i4xMuTyLKMLRQ,3.5038366105295995
92,L8P5OWO1Jh4B2HLa1Fnbng,j8pUAS0qdEcPsjkqEDNbhw,5.0
93,aq7PsU-EerT2gSPsBc_FCw,MQI1rSTE2LGrrsPPgenCrA,4.95065803397484
94,nXMMoDzXRByQiWH9cf-FAQ,wghDrzcZ0VloAtaIZ7GEBg,5.0
95,yT_QCcnq-QGipWWuzIpvtw,4m_hApwQ054v3ue_OxFmGw,1.2139192900418034
96,4AjocDGdZNPyhBLQpxpa_Q,Yp1swb-8pO8i-6-jaK2tsA,0.39000651479931997
97,vnWKs2dgqDuR_yNI5qJG5g,iJi7yebXoPVXRyGqqL-v8g,0.42664321165747315
98,uERlyO-ASZag6XXouCrkhg,5shgJB7a-2_gdnzc0gsOtg,4.984807094126773
99,s1ycNwrpYQb2AYHJhhLNBA,E62l6LwZJ7lKaExcUbrtYw,0.3884983464046317
100,TS4RfxKny-c8QYcnMpfkiQ,966W5oXOBW0ZWhNYy0yjcA,4.529774475261097
101,sGIGOFKg_yTd76cDPs6pjA,NjDC1Evc2Wa6ykj8xVpoUw,4.6333262465601335
102,wai1J7wtI5Wp0DUwy3QG2w,Vbal-AZnu2w6NttIKfdjDg,3.183498332639535
103,wnO99pBbGqwqOoTQM25iCw,eEnNw3_hBvxcFHyr23kAuA,3.161172408752225
104,WfZFj0OH9tuOdxEfSaM1vA,XQJr9_jZR1vOoZVcZfDDwQ,4.227357290537738
105,qLq9eedYCLaXjcy2XfZQcQ,BYDs_o6U4CLxJec8k1Q90Q,4.0550241559415605
106,OJA-15Qvh9OqSRqwrdGNeQ,n7V4cD-KqqE3OXk0irJTyA,1.6786390299008287
107,kjeX2RXvW7RhBbD2QLd5jA,vz8HFGsITt6aj-nyXkAEFg,2.5928671816068367
108,xLoEhU6zvFzcc0erH7gfyg,r8Jr-7YfkhJL2nxk9lxUNg,1.703053952533238
109,cg_GpiWsO0xKbk1864eKaA,Ec9CBmL3285XkeHaNp-bSQ,2.1713052598233666
110,ju5QIg3E6QbcZhtG-gF6Qw,IVnGPHdTyu_GbLo9mXj98w,3.839920880381617
111,JbF91KC0BU2zkuxufDTsDw,OtGSQQzV7uF8XPAsNIh7Bw,4.427383807000194
112,-267Yx8RmdP6io2-qI4UcQ,UPIYuRaZvknINOd1w8kqRQ,5.0
113,9PODl32fViCXhN4NxBdGPQ,DYAorbxOyubUB_wtQRCdug,5.0
114,2e5V6M4GNufEnbGJpVdCjw,wxL9wgxLeuMMfI6SAXIzJw,4.163357666427481
115,N6ZTMIue-2b30CJv2tyPGg,u6xb2aUAvX6i1WhsQWqgWg,5.0
116,DeVGAiOf2mHVUDfxvuhVlQ,u-67zd1ImTv3EEr5kIdWrA,4.014823300714494
117,o68A_3bAJTge-ioGXHdxKA,a0v7Si0DK4cIko7AQY4YXg,3.635533736355167
118,GRQeDtlWc1LLbwMuxFESKw,FI-8LPGkc8D_hwx0l0zyyg,5.0
119,DPtOaWemjBPvFiZJBi0m8A,iw9p7E4bMe1YW-APcFGjgQ,4.154701420856955
120,Xde3UEeqDU281Db-3NAxFA,QdXg79fKbFLEPePPnL02Fw,3.558269164711594
121,bN25cOkFDluT1NjMNkWqAQ,kJAmLFgiIjtjULunpr3NNg,4.768907620529018
122,8rYnOC6IU_A_f-o73aDt9g,Rj-7ymdw8aNZBRqGRAjR3Q,1.2808884165271774
123,KmBPYlD00BupKSwWxOWA6w,SqxIx0KbTmCvUlOfkjamew,2.969248031457852
124,C_CqWSkpn2aOnUXtHx0-iw,oUX2bYbqjqST-urKbOHG6w,3.235963224399113
125,YMgZqBUAddmFErxLtCfK_w,JuNt6TkuBrMqsljkenCOdw,3.4634942970451457
126,tFTU5yWOCQLqJMs2YhAaFQ,l-D0uS-tgmhkFpHKBXvPQA,3.953366448289764
127,_bUf-9uN9ajvLs03VBxn6Q,_4Gpn_NIM94D9OFucgfaJQ,0.7855299029918931
128,oUst55rUuv2nKEQ0FgJ5GQ,RztX0zV7ObHZD08SDUhI0Q,2.676821672131118
129,jilGEWFqRU_lnoweP0LS5g,p81LV6y6Jxz_q_3HL06jOw,0.0
130,UYcmGbelzRa0Q6JqzLoguw,IhNASEZ3XnBHmuuVnWdIwA,4.284705196931519
131,BuKN22G8IY_rIuLLZ1Z9Xw,gOOfBSBZlffCkQ7dr7cpdw,2.837775138949827
132,7C4B2Skmh4X9f8xJDo9O4w,UMqfeCItzQ2glr4d9apGlA,2.7408428692106117
133,PeLGa5vUR8_mcsn-fn42Jg,wEc4JE2NYQr1RnGjGr4q7w,2.6707525771635794
134,Yg08tRMxm0eaL-rXyNIAHw,pHA8wyVcrkhI4wQ3mt6NHw,4.262272887110875
135,Z128ihQea7BLPh2T9q9sKA,-bd4BQcl1ekgo7avaFngIw,4.159800111172242
136,8OeTLey-p-WaL9ErNEci1Q,Hqs4YNST_ZHbshwyi4bnsQ,5.0
137,DK57YibC5ShBmqQl97CKog,ZkGDCVKSdf8m76cnnalL-A,3.5860759625193332
138,80qYPp6Fk_jmO3334DKGGg,9fTDeI6mApFX52qYJ8z0mw,5.0
139,_7PfR6Tvh2xTbiVi1GELoQ,ID5wWJ9C7G0hfbQilvlfxA,1.816726962461069
140,co64BGDz5U4i-VOwhJgn5Q,QYIhMNwxXejDoCr-F1BxDg,1.2995869274018963
141,k4M43lXJuQMpQW65DTqzIQ,WUq8HJHIZU4uteB154XN7w,4.5329591236730264
142,SGobMWMf7xwbOYHL6WMXyw,iBihgoxc6Ot7m2D4D3z0QA,1.240314934906361
143,WWOiE3X0hNC7x2R7Q-xK1g,or4UVDjXEEjze3wNPjoAZA,4.082885784822634
144,WPcEBAbrPZxvCGlvH9XLsQ,zcScEL0WEdFkROcnz5379g,2.789665642308006
145,Gfxb_D1k8tueAoGn4cseoA,bCh7vrbbxSKx0mtZnOvQoQ,2.8770866862503426
146,bWJWcQyDKtFSvsTW2tR3hw,6kkxRV8H9SQLybj0xnEbMw,2.5582151989634525
147,46aM0kni0GXjS0zx0-zTfA,iE71iwcSljg3xm2GB2Y9aA,3.465368649618009
148,bLbSNkLggFnqwNNzzq-Ijw,fQt9QVAZM9PM0wFDdROvWw,3.7789181325448817
149,ZhqGf9IFlKQU5rCdswQ_0A,g6B5hVt6oZRVO2wR4f0sNw,3.9279865004949523
150,eZeBuiVZWT7u3SktO7mv9w,A5lD3y2eREchEdMcvWPXBA,2.276132719891955
151,2HchhLgGj16aITZGVy0hqA,hihud--QRriCYZw1zZvW4g,3.462718188290945
152,Vqp0dpug9Db-kFHO3PkAaQ,wxL9wgxLeuMMfI6SAXIzJw,4.6044549012451865
153,BlSbxxb1vyfFoLGjfHh5dg,7yIHC8KsR5OaE_7MgEBVhw,0.359486132072755
154,ELcQDlf69kb-ihJfxZyL0A,YQFcxE9UXrKc-QuTUu7twQ,4.981058131858113
155,0NMeLD8uzXZiniOu-ZpcJw,ElWzx5_fU8S2G45OnM-HpA,2.6012953604569753
156,cafRiSVWRXlxDEK2YNrJ6g,iCQpiavjjPzJ5_3gPD5Ebg,4.174210161184298
157,B1829_hxXSEpDPEDJtYeIw,H8qlBw1YaxMsItfz25-AyA,4.211468391577085
158,z_tqPytGQF_tDw_buHKJcw,YSYDJTCt5kzY2kKnLNGRiA,4.179101048251388
159,YVQFzWm0H72mLUh-8gzd5w,StNAnvyhVISULAFmO_Ke1Q,4.650238446896493
160,74sdrfg2SFhH3kAslZjjrg,osu1j_Lg8R9brpuMMn3a3A,5.0
161,JZsDEj8EnFppjzoAFKm-mQ,sWqQQRiD3YBxNJlPrMSNIw,4.546703837973407
162,gmYU_SLgpWgafgSejWdzTg,ZOmf-3NN4Z59b2Fw6VAM7g,0.626617200661712
163,lQGJcwX105k17081f6pulg,GI-CAiZ_Gg3h21PwrANB4Q,1.9628146389648398
164,djP46l4v0TQTqhLa-ZB1xw,d10IxZPirVJlOSpdRZJczA,4.778057194371041
165,QtuzG4-zmGTdB0jSMC54tg,u-67zd1ImTv3EEr5kIdWrA,3.5569068607943763
166,M3YpU8fRyTZAQIn08bDT4g,VeRHiEbUe_vHprYn8mnezA,4.999799037933178
167,5NDk-q5mv8PIDvz83HwMVg,yNPh5SO-7wr8HPpVCDPbXQ,3.8263601781256917
168,Sv48jgljDP-CRfXmU8uSgA,Z5eukYH32_nFljOTC2DJ0g,3.9862464172684104
169,5jz-BicrPZGCp-Mi-oBRUw,PNTyiqS7R-0c1ofxOfDijQ,3.003634363053081
170,MMf0LhEk5tGa1LvN7zcDnA,RQTatUj2f9Nz9JViTH4aAQ,2.747345045973936
171,ftpqr9nOi1KwFtC6T_T3Eg,N5CL5HLS6lyltw-OjjBrOw,2.9076151949936437
172,USG1wkzku03asNV8TQZetw,WOz66UuVsfc2K9GxzfDnGg,0.8901926044503694
173,x4rQMKeYMnqKx-bpzQ4zPg,Ly2ShApiomYZwKehwb7eRA,3.8253611733393678
174,yqa2qWN6acpmDuDL3U61UA,HGuHk935tyokX6kveEviJw,3.4614415223947375
175,7weuSPSSqYLUFga6IYP4pg,8K3CRM4COa0SSBEvli0fJQ,2.5068667595164036
176,4vj_0BQeXjCyNB7ESS5mGg,5CJL_2-XwCGBmOav4mFdYg,5.0
177,0Md3sO3sRR3GE4eQLtqZbw,S-egzF2c7bRpCUNbZqV8dg,3.0716988875898323
178,dwmciE9bB4Naug5SvM8KZA,eBxQzBFLEPwRCxuiL50SQA,4.38205214491111
179,sa5zd7bwBQzajQB48Y9SUw,RRw9I8pHt5PzgYGT2QeODw,3.0386548522257804
180,haSh72Q0MsQZUpWPeVgp0Q,hPclwunHi36YV8cPghWJBg,4.427252024608535
181,UYcmGbelzRa0Q6JqzLoguw,0Hcks5q-DgJbDlmEWolx4A,2.0377555010228168
182,RBZ_kMjowV0t6_nv2UKaDQ,7mGZrCzGGjS95SdRtEaGcQ,5.0
183,rHgT6lBbZ2PaHt0UWfTMtw,fwuvm9wWcvFwpQXzcneaDQ,5.0
184,rn2DB_YX0BvToYe50RNr_Q,auTNigMttjBBTj1MNxOeFQ,1.6151978053734921
185,ahwwAXJ_qwGmuRjTOHHMWg,qutQLFutEyHy440jpADnxA,2.9152517010157477
186,AyjqBovADgbskmLrIBOMlQ,3fPIRTnBhd81MixgS9YoMQ,4.500777916265717
187,D3fOi-5w4intrUTWXzIQew,6PQve0oFCLPSh4wnIzvJtg,3.629722586926803
188,zH6racrZ7rUqqv_Qy6dZDQ,YzlgswAwmpkMQifS3-YQTw,4.014609568756857
189,L8P5OWO1Jh4B2HLa1Fnbng,gJd1jOcl5FdqY020Q19n6Q,4.881856682103803
190,ADx3PGAOX_ZaYywIf6i-ZA,HTkY1GABYTivk-DKWyrlEw,1.8909159584703856
191,TCPLaprJm4FFei2DkW6K6g,fOnpoMXToa5Qiyg95E6ENg,2.378045331790048
192,rYPjqZO89ABei1fsZBSUbA,5T0h9YCsXiDZyBsVIN9gcg,0.8160148567708826
193,bnk8hI3N5tprKm_lMK4I-w,DOPUavsTUzTcpn3PrK5tUw,3.603655972627633
194,Kgmvv8Y7WJLNOvbIiKHCoA,uKKNw68mZZaa1jcyszEbyA,3.1743893696206578
195,CkM9FtxelvahpE9StyON3A,wTjvgkUJMVWrYed9mXdQjg,2.959088735946252
196,zlFj4sJmPwzS1WdEB0FnFQ,6ZIHxvFTHC1pvAzAS0uLDA,5.0
197,2e5V6M4GNufEnbGJpVdCjw,ax4ztJvW28xgGvI0OPqGcQ,2.26303025320529
198,F47atsRPw-KHmRVk5exBFw,YJ8ljUhLsz6CtT_2ORNFmg,5.0
199,-RhRXVW9z9fs5zzxhFfnHg,PVTfzxu7of57zo1jZwEzkg,4.292631631702989
200,Kp5KHBSmV-Htc9NeSjJfPA,caUPXiOxvLGMsorJBtNlhg,2.415880989417083
201,oDyEexUT09e3XhxIp0-Wxg,IWKtGvVg4hqc9rWHjW8KoA,4.058788390930606
202,V6Cjj3SVmMqCrr6uJqvlPw,1nF8Me63cpxIkFK8Ysx-DA,1.7836507298516968
203,DK57YibC5ShBmqQl97CKog,umrDQGRNied77aVg29_fVw,5.0
204,PeLGa5vUR8_mcsn-fn42Jg,rW5N-fiNhqb-fR3bGqyPdg,3.6669580321576754
205,I-4KVZ9lqHhk8469X9FvhA,OKZkEXzJt0XIamHRRTX-8g,3.8694027465821224
206,dXIO-WFQJ8pwQ5M2STewZA,sNVGdeOPeitJ3OWUQBINzQ,5.0
207,ED7dq2rT3IWXjSl58CR36w,JfHXzulF6yIKgA22YYPedw,3.15249040779413
208,61AymMi8D4RTQ2aa1w41ew,4JNXUYY8wbaaDmk3BPzlWw,4.124675942802437
209,QzXS25_FwIUrYTyDMZkUQA,OjApDLQUPV8c_yPCg8xZog,5.0
210,QJI9OSEn6ujRCtrX06vs1w,swX3Vj3dQsz1YlCRmwNQEQ,3.8230675602557858
211,UmXzwFM2OkZHWJ5cJZlqkg,wUKzaS1MHg94RGM6z8u9mw,2.7566313255413566
212,9sldtsoM9MFEyPEss0L9kA,or4UVDjXEEjze3wNPjoAZA,5.0
213,EiwxlbR8fb68lMgEXhcWKA,N8D-5-fW7EkBdKjNYGhu0A,2.8802096112797093
214,1dWLN4Mr4hKhu8MQUCKqXQ,DVJkxZkLKS76Khb2y6XA6A,3.368765961935605
215,Ry1O_KXZHGRI8g5zBR3IcQ,eEnNw3_hBvxcFHyr23kAuA,4.76605315902474
216,Dl05etq6qzMf5NOskjb7Ag,CQk3WJtULz_xOkUM6o7wpQ,3.699485465118496
217,cQrnxjgVBhjAcOJttw48aw,GmdujALb1Nq2RHGr7jhCaA,4.214099390936942
218,H3wPBzQCKCKiHcV7GZK4kg,zpoZ6WyQUYff18-z4ZU1mA,4.985911512441679
219,_bUf-9uN9ajvLs03VBxn6Q,JdtJ3jmMukLXU-gDjVTEgg,4.349163127959381
220,3nIuSCZk5f_2WWYMLN7h3w,3BCsAgo_1i4xMuTyLKMLRQ,3.6696124202325207
221,qgbRvkZ8tUiAtNAM34YBzg,s5TJlFtdXcx_tXC4tlttlw,2.7913069582094954
222,khyig4aF00tZsTYw4F4GLg,Pob7ibbNT29--69nxXEP2g,4.668185047451071
223,JXHrhT72U6sZJQSkFfNzjw,y9ukbhhyYC2qrPSS9eWh5Q,4.306479555749706
224,n86B7IkbU20AkxlFX_5aew,XeDLyY2a7nZ3IEY4RYslXA,4.082906654846624
225,YqMpcRUA0OMw1WNLDGoj-A,TR0-w6VoZDAdvFQiq7P2Ug,2.4473477211089887
226,fTt_rcnc-nNpjWaDrbvEow,XgsIf7s2zM-cC29WUD-NZQ,1.1674169814478323
227,wtNopFY2ybprzk4FuEbWJQ,_YUcCnJXjUgkS9fSnNi0Ow,1.6584338338145501
228,T9QzRoP0LZYU7yar41Q7ig,-6tvduBzjLI1ISfs3F_qTg,4.495675567363522
229,M9rRM6Eo5YbKLKMG5QiIPA,tj3YzWsjMbPU_ivDkyOE3w,1.6600955753901707
230,fCExFIeu2BT35FSx2Yz2aA,XeDLyY2a7nZ3IEY4RYslXA,2.712987150759555
231,AuvaQaRHBowFaFtoEMqkVg,7Xw_vv-ekUL2sTqipnKT0g,3.196848735977129
232,7AKWPQLa4QxKOVE_FBRtUA,Gt4z3AylNTsEPDkzkaC7HA,2.7672243974118143
233,5V8eXkTJb6IejJkMDaj_Bw,Gu8D1YoKErqVNNX00qkEaw,4.050029274624925
234,qewG3X2O4X6JKskxyyqFwQ,0p0PqX7Zsm_0lvXzEWpwWA,3.648746860393881
235,UYcmGbelzRa0Q6JqzLoguw,SEjyjYlMfFFzkHaru6JadA,2.1404189934511733
236,Dkb-TJFNSWl4PYR8wEcWcw,_3FxLxdg1unUQc3QqIgJuA,5.0
237,JaqcCU3nxReTW2cBLHounA,rbcfYmJtqwIkk17IeOI5Kw,3.8542966862907324
238,i3bLA4sEdFk8j3Pq6tx8wQ,DVJkxZkLKS76Khb2y6XA6A,2.769835567817363
239,M-xJMhi-HphpWaD2992K3A,RESDUcs7fIiihp38-d6_6g,5.0
240,b3DYIU3TFc4gy9H_50_hUA,EEGajOchS2BIZNvJcPK3uw,5.0
241,UyuWAvDcLp4zU1Wfc1PNXg,faPVqws-x-5k2CQKDNtHxw,4.808832033641071
242,zsJLk34mTDMyuVS_EaBLxw,HgdFqAvK31fB9sgBdOzo9g,2.81233079911971
243,7HOTOydGS7wJYaJqNoDfeg,I6EDDi4-Eq_XlFghcDCUhw,1.2908358114223872
244,_UczakmbJlCal7mCXuq7og,szhJLmdLDVFTevm8fu0T4A,3.202501511624566
245,qbq4zC9SrZuaQ4-J-wtRuw,-ipc5f0XiXwH3hbNnro54Q,4.630736076479001
246,g-HFMffU6L2nH4bwv04FIw,lOQPeguczAueJnLmDUTfGg,1.015524709929248
247,7weuSPSSqYLUFga6IYP4pg,UPIYuRaZvknINOd1w8kqRQ,4.11626014087946
248,kDGhswMrYIOaFJAViW_nCA,YNDxeeRUARbd8GRnscJSvg,4.030201579046666
249,tL2pS5UOmN6aAOi3Z-qFGg,xJzJpTYC_1k_EE0AWTOPXw,3.1379350301253894
250,cMEtAiW60I5wE_vLfTxoJQ,5eK_pgro9_LxPYDoRVJnEA,4.749013590114577
251,siVtjO8xrSxbrK-zqXCGew,tWiFat101ID5w_wgAPMXhA,4.61608324538785
252,zy4A7504SezncCAcotMv4g,0CElIQnJdQYF2bmsAiWczg,3.4371649151353494
253,m35ODBrr76JYr20nxoMg_w,B56AYe5GNuavMDtwFsXqzA,0.6966206639295837
254,gvyYZgFdBbcT3xGjWOvZag,0TBTV3q6QXCn9vNhy3Xi2w,5.0
255,cMEtAiW60I5wE_vLfTxoJQ,OETh78qcgDltvHULowwhJg,5.0
256,vxR_YV0atFxIxfOnF9uHjQ,UMqfeCItzQ2glr4d9apGlA,4.095495611692728
