,user_id,business_id,stars
75,0mvmUHuGQL2kRRkX14CkTw,Ns20WGWn6s6niKAGIQB4UQ,2.9495225797838796
76,ZUnmsVs1Vdp9_UtG41u7mw,HGhXbgeMEcg1cIZwxyNDeg,2.580754288038731
77,N044aCKJv3G5WuvwT5AJcA,jgtWfJCJZty_Nctqpdtp3g,3.247039978087771
78,18qEoFOVEernpVLh97PQPQ,G8k2E3oYHHl2o4lNJQwR-g,2.5446392480420803
79,-rr8yexI0JRT_pqyNgu6jg,1d6c6Q2j2jwVzBfX_dLHlg,2.380513733412953
80,JmhVFueYvJe0CsUddwuajw,Noi53T0PWNEN9mQRS3-Ncg,2.107777754661132
81,A0j21z2Q1HGic7jW6e9h7A,-rhH9sL3XGFpoJXcxUpEWA,2.923917416887076
82,bu3qhZXlxkWir0EzC2txBQ,IMLrj2klosTFvPRLv56cng,2.504705992944407
83,H3wPBzQCKCKiHcV7GZK4kg,3T0Erqk1MKtN58764yZMfw,3.1624128284704427
84,ahwwAXJ_qwGmuRjTOHHMWg,u73j2VQ3TGWdMO-AG7MABw,3.0849535504454098
85,tH0uKD-vNwMoEc3Xk3Cbdg,1yWINuTOUBQj8ELqRNDOWA,2.4402919668681715
86,8OeTLey-p-WaL9ErNEci1Q,5LNZ67Yw9RD6nf4_UhXOjw,2.607085708194288
87,HEvyblFw4I-UsMqgPGYY_Q,hPclwunHi36YV8cPghWJBg,2.5003393051488962
88,gScmsSCqBeFPp6q9yG5nmw,2GmGT-7QjowR1ihup3FbVA,2.5620062790465004
89,lyfYBqtDGJJ1c98pfLUcLQ,jlYeXBYzQKhomXZmT0aA1g,2.651534354949195
90,tEy1MNP7tHJlZgP7xqF4yA,5xdKUuu4DbJ71KGbwRXfFg,2.6408378446210885
91,ERcsc0YO5CCUbkC8EV2INg,3BCsAgo_1i4xMuTyLKMLRQ,2.0926066892024293
92,L8P5OWO1Jh4B2HLa1Fnbng,j8pUAS0qdEcPsjkqEDNbhw,2.2741080917820433
93,aq7PsU-EerT2gSPsBc_FCw,MQI1rSTE2LGrrsPPgenCrA,2.8158541353909974
94,nXMMoDzXRByQiWH9cf-FAQ,wghDrzcZ0VloAtaIZ7GEBg,3.006447767335311
95,yT_QCcnq-QGipWWuzIpvtw,4m_hApwQ054v3ue_OxFmGw,2.9248222755867204
96,4AjocDGdZNPyhBLQpxpa_Q,Yp1swb-8pO8i-6-jaK2tsA,2.795245911057002
97,vnWKs2dgqDuR_yNI5qJG5g,iJi7yebXoPVXRyGqqL-v8g,2.788120435268813
98,uERlyO-ASZag6XXouCrkhg,5shgJB7a-2_gdnzc0gsOtg,2.888852441489436
99,s1ycNwrpYQb2AYHJhhLNBA,E62l6LwZJ7lKaExcUbrtYw,2.9536637702728097
100,TS4RfxKny-c8QYcnMpfkiQ,966W5oXOBW0ZWhNYy0yjcA,2.642202353951084
101,sGIGOFKg_yTd76cDPs6pjA,NjDC1Evc2Wa6ykj8xVpoUw,1.9689602148790695
102,wai1J7wtI5Wp0DUwy3QG2w,Vbal-AZnu2w6NttIKfdjDg,2.86171373063917
103,wnO99pBbGqwqOoTQM25iCw,eEnNw3_hBvxcFHyr23kAuA,2.599709961817149
104,WfZFj0OH9tuOdxEfSaM1vA,XQJr9_jZR1vOoZVcZfDDwQ,2.800725732998911
105,qLq9eedYCLaXjcy2XfZQcQ,BYDs_o6U4CLxJec8k1Q90Q,2.552232859349534
106,OJA-15Qvh9OqSRqwrdGNeQ,n7V4cD-KqqE3OXk0irJTyA,3.0117826419898246
107,kjeX2RXvW7RhBbD2QLd5jA,vz8HFGsITt6aj-nyXkAEFg,2.767222731088693
108,xLoEhU6zvFzcc0erH7gfyg,r8Jr-7YfkhJL2nxk9lxUNg,3.485128453099942
109,cg_GpiWsO0xKbk1864eKaA,Ec9CBmL3285XkeHaNp-bSQ,2.6015391577068065
110,ju5QIg3E6QbcZhtG-gF6Qw,IVnGPHdTyu_GbLo9mXj98w,2.2353473272743045
111,JbF91KC0BU2zkuxufDTsDw,OtGSQQzV7uF8XPAsNIh7Bw,1.7289320123268659
112,-267Yx8RmdP6io2-qI4UcQ,UPIYuRaZvknINOd1w8kqRQ,3.0870697302630363
113,9PODl32fViCXhN4NxBdGPQ,DYAorbxOyubUB_wtQRCdug,1.8354127959366253
114,2e5V6M4GNufEnbGJpVdCjw,wxL9wgxLeuMMfI6SAXIzJw,2.6878454014391697
115,N6ZTMIue-2b30CJv2tyPGg,u6xb2aUAvX6i1WhsQWqgWg,2.5493720169760614
116,DeVGAiOf2mHVUDfxvuhVlQ,u-67zd1ImTv3EEr5kIdWrA,3.2669672811705994
117,o68A_3bAJTge-ioGXHdxKA,a0v7Si0DK4cIko7AQY4YXg,2.6486198068164115
118,GRQeDtlWc1LLbwMuxFESKw,FI-8LPGkc8D_hwx0l0zyyg,2.6836992685652623
119,DPtOaWemjBPvFiZJBi0m8A,iw9p7E4bMe1YW-APcFGjgQ,2.9750009375598734
120,Xde3UEeqDU281Db-3NAxFA,QdXg79fKbFLEPePPnL02Fw,2.2187964214493117
121,bN25cOkFDluT1NjMNkWqAQ,kJAmLFgiIjtjULunpr3NNg,2.4336216855984603
122,8rYnOC6IU_A_f-o73aDt9g,Rj-7ymdw8aNZBRqGRAjR3Q,3.2911983937100566
123,KmBPYlD00BupKSwWxOWA6w,SqxIx0KbTmCvUlOfkjamew,3.4592081197272417
124,C_CqWSkpn2aOnUXtHx0-iw,oUX2bYbqjqST-urKbOHG6w,3.159035407536026
125,YMgZqBUAddmFErxLtCfK_w,JuNt6TkuBrMqsljkenCOdw,2.91586294601583
126,tFTU5yWOCQLqJMs2YhAaFQ,l-D0uS-tgmhkFpHKBXvPQA,2.814266355387932
127,_bUf-9uN9ajvLs03VBxn6Q,_4Gpn_NIM94D9OFucgfaJQ,2.815997983989621
128,oUst55rUuv2nKEQ0FgJ5GQ,RztX0zV7ObHZD08SDUhI0Q,1.7210162706954255
129,jilGEWFqRU_lnoweP0LS5g,p81LV6y6Jxz_q_3HL06jOw,2.5944130076479843
130,UYcmGbelzRa0Q6JqzLoguw,IhNASEZ3XnBHmuuVnWdIwA,2.7635648769128274
131,BuKN22G8IY_rIuLLZ1Z9Xw,gOOfBSBZlffCkQ7dr7cpdw,1.9104305470239367
132,7C4B2Skmh4X9f8xJDo9O4w,UMqfeCItzQ2glr4d9apGlA,2.8183572712793312
133,PeLGa5vUR8_mcsn-fn42Jg,wEc4JE2NYQr1RnGjGr4q7w,2.2580821820656656
134,Yg08tRMxm0eaL-rXyNIAHw,pHA8wyVcrkhI4wQ3mt6NHw,2.8218298801552155
135,Z128ihQea7BLPh2T9q9sKA,-bd4BQcl1ekgo7avaFngIw,3.2882902998720227
136,8OeTLey-p-WaL9ErNEci1Q,Hqs4YNST_ZHbshwyi4bnsQ,2.1072003429475354
137,DK57YibC5ShBmqQl97CKog,ZkGDCVKSdf8m76cnnalL-A,2.505971719162934
138,80qYPp6Fk_jmO3334DKGGg,9fTDeI6mApFX52qYJ8z0mw,1.942622079696819
139,_7PfR6Tvh2xTbiVi1GELoQ,ID5wWJ9C7G0hfbQilvlfxA,2.7452728547905454
140,co64BGDz5U4i-VOwhJgn5Q,QYIhMNwxXejDoCr-F1BxDg,3.259596526575764
141,k4M43lXJuQMpQW65DTqzIQ,WUq8HJHIZU4uteB154XN7w,2.8926200089753618
142,SGobMWMf7xwbOYHL6WMXyw,iBihgoxc6Ot7m2D4D3z0QA,3.118165413799991
143,WWOiE3X0hNC7x2R7Q-xK1g,or4UVDjXEEjze3wNPjoAZA,2.233983532598432
144,WPcEBAbrPZxvCGlvH9XLsQ,zcScEL0WEdFkROcnz5379g,2.116452008368002
145,Gfxb_D1k8tueAoGn4cseoA,bCh7vrbbxSKx0mtZnOvQoQ,2.7759161452893277
146,bWJWcQyDKtFSvsTW2tR3hw,6kkxRV8H9SQLybj0xnEbMw,2.6571965426003485
147,46aM0kni0GXjS0zx0-zTfA,iE71iwcSljg3xm2GB2Y9aA,2.376698417288661
148,bLbSNkLggFnqwNNzzq-Ijw,fQt9QVAZM9PM0wFDdROvWw,2.6076091596472932
149,ZhqGf9IFlKQU5rCdswQ_0A,g6B5hVt6oZRVO2wR4f0sNw,1.937682718909595
150,eZeBuiVZWT7u3SktO7mv9w,A5lD3y2eREchEdMcvWPXBA,2.023993921832937
151,2HchhLgGj16aITZGVy0hqA,hihud--QRriCYZw1zZvW4g,2.44177878630894
152,Vqp0dpug9Db-kFHO3PkAaQ,wxL9wgxLeuMMfI6SAXIzJw,3.177637890217106
153,BlSbxxb1vyfFoLGjfHh5dg,7yIHC8KsR5OaE_7MgEBVhw,2.8223202150483417
154,ELcQDlf69kb-ihJfxZyL0A,YQFcxE9UXrKc-QuTUu7twQ,2.53032381639301
155,0NMeLD8uzXZiniOu-ZpcJw,ElWzx5_fU8S2G45OnM-HpA,3.1392382715738094
156,cafRiSVWRXlxDEK2YNrJ6g,iCQpiavjjPzJ5_3gPD5Ebg,2.6810316652099786
157,B1829_hxXSEpDPEDJtYeIw,H8qlBw1YaxMsItfz25-AyA,2.1107763387276
158,z_tqPytGQF_tDw_buHKJcw,YSYDJTCt5kzY2kKnLNGRiA,2.9479491955778903
159,YVQFzWm0H72mLUh-8gzd5w,StNAnvyhVISULAFmO_Ke1Q,2.076249763676785
160,74sdrfg2SFhH3kAslZjjrg,osu1j_Lg8R9brpuMMn3a3A,2.194392922954563
161,JZsDEj8EnFppjzoAFKm-mQ,sWqQQRiD3YBxNJlPrMSNIw,1.9710607403479916
162,gmYU_SLgpWgafgSejWdzTg,ZOmf-3NN4Z59b2Fw6VAM7g,2.800650457609274
163,lQGJcwX105k17081f6pulg,GI-CAiZ_Gg3h21PwrANB4Q,2.582861330044968
164,djP46l4v0TQTqhLa-ZB1xw,d10IxZPirVJlOSpdRZJczA,2.6106485304509777
165,QtuzG4-zmGTdB0jSMC54tg,u-67zd1ImTv3EEr5kIdWrA,3.2301302263747464
166,M3YpU8fRyTZAQIn08bDT4g,VeRHiEbUe_vHprYn8mnezA,2.96326076072802
167,5NDk-q5mv8PIDvz83HwMVg,yNPh5SO-7wr8HPpVCDPbXQ,2.36253266732828
168,Sv48jgljDP-CRfXmU8uSgA,Z5eukYH32_nFljOTC2DJ0g,1.7987164206409587
169,5jz-BicrPZGCp-Mi-oBRUw,PNTyiqS7R-0c1ofxOfDijQ,2.877328219250838
170,MMf0LhEk5tGa1LvN7zcDnA,RQTatUj2f9Nz9JViTH4aAQ,3.113835154516785
171,ftpqr9nOi1KwFtC6T_T3Eg,N5CL5HLS6lyltw-OjjBrOw,2.4118856218597324
172,USG1wkzku03asNV8TQZetw,WOz66UuVsfc2K9GxzfDnGg,2.9657610286006304
173,x4rQMKeYMnqKx-bpzQ4zPg,Ly2ShApiomYZwKehwb7eRA,2.0562961903163144
174,yqa2qWN6acpmDuDL3U61UA,HGuHk935tyokX6kveEviJw,2.9857761245262355
175,7weuSPSSqYLUFga6IYP4pg,8K3CRM4COa0SSBEvli0fJQ,2.335612145448657
176,4vj_0BQeXjCyNB7ESS5mGg,5CJL_2-XwCGBmOav4mFdYg,3.0406613673484073
177,0Md3sO3sRR3GE4eQLtqZbw,S-egzF2c7bRpCUNbZqV8dg,2.4784411220295612
178,dwmciE9bB4Naug5SvM8KZA,eBxQzBFLEPwRCxuiL50SQA,2.530567906111636
179,sa5zd7bwBQzajQB48Y9SUw,RRw9I8pHt5PzgYGT2QeODw,2.134360325624975
180,haSh72Q0MsQZUpWPeVgp0Q,hPclwunHi36YV8cPghWJBg,2.347177411038612
181,UYcmGbelzRa0Q6JqzLoguw,0Hcks5q-DgJbDlmEWolx4A,2.7338929102839735
182,RBZ_kMjowV0t6_nv2UKaDQ,7mGZrCzGGjS95SdRtEaGcQ,2.268673257446936
183,rHgT6lBbZ2PaHt0UWfTMtw,fwuvm9wWcvFwpQXzcneaDQ,2.913387822757865
184,rn2DB_YX0BvToYe50RNr_Q,auTNigMttjBBTj1MNxOeFQ,2.568085586767142
185,ahwwAXJ_qwGmuRjTOHHMWg,qutQLFutEyHy440jpADnxA,3.058789744316989
186,AyjqBovADgbskmLrIBOMlQ,3fPIRTnBhd81MixgS9YoMQ,2.9212451719173718
187,D3fOi-5w4intrUTWXzIQew,6PQve0oFCLPSh4wnIzvJtg,2.344606751758905
188,zH6racrZ7rUqqv_Qy6dZDQ,YzlgswAwmpkMQifS3-YQTw,2.389960823419815
189,L8P5OWO1Jh4B2HLa1Fnbng,gJd1jOcl5FdqY020Q19n6Q,2.611278337796761
190,ADx3PGAOX_ZaYywIf6i-ZA,HTkY1GABYTivk-DKWyrlEw,2.299941715504366
191,TCPLaprJm4FFei2DkW6K6g,fOnpoMXToa5Qiyg95E6ENg,2.301436129658911
192,rYPjqZO89ABei1fsZBSUbA,5T0h9YCsXiDZyBsVIN9gcg,2.55847312100482
193,bnk8hI3N5tprKm_lMK4I-w,DOPUavsTUzTcpn3PrK5tUw,2.8379396888120296
194,Kgmvv8Y7WJLNOvbIiKHCoA,uKKNw68mZZaa1jcyszEbyA,2.401479502763367
195,CkM9FtxelvahpE9StyON3A,wTjvgkUJMVWrYed9mXdQjg,2.5834054443982435
196,zlFj4sJmPwzS1WdEB0FnFQ,6ZIHxvFTHC1pvAzAS0uLDA,2.7835290067049563
197,2e5V6M4GNufEnbGJpVdCjw,ax4ztJvW28xgGvI0OPqGcQ,2.5672164348996653
198,F47atsRPw-KHmRVk5exBFw,YJ8ljUhLsz6CtT_2ORNFmg,2.897424591382314
199,-RhRXVW9z9fs5zzxhFfnHg,PVTfzxu7of57zo1jZwEzkg,2.638956362292594
200,Kp5KHBSmV-Htc9NeSjJfPA,caUPXiOxvLGMsorJBtNlhg,2.8067376843901495
201,oDyEexUT09e3XhxIp0-Wxg,IWKtGvVg4hqc9rWHjW8KoA,2.436314471821971
202,V6Cjj3SVmMqCrr6uJqvlPw,1nF8Me63cpxIkFK8Ysx-DA,2.3650754645923904
203,DK57YibC5ShBmqQl97CKog,umrDQGRNied77aVg29_fVw,2.6826702328695005
204,PeLGa5vUR8_mcsn-fn42Jg,rW5N-fiNhqb-fR3bGqyPdg,3.0218725552051118
205,I-4KVZ9lqHhk8469X9FvhA,OKZkEXzJt0XIamHRRTX-8g,2.7516509947570906
206,dXIO-WFQJ8pwQ5M2STewZA,sNVGdeOPeitJ3OWUQBINzQ,3.2807099234526746
207,ED7dq2rT3IWXjSl58CR36w,JfHXzulF6yIKgA22YYPedw,1.8730021773340144
208,61AymMi8D4RTQ2aa1w41ew,4JNXUYY8wbaaDmk3BPzlWw,2.6208594628565978
209,QzXS25_FwIUrYTyDMZkUQA,OjApDLQUPV8c_yPCg8xZog,3.3447311431883797
210,QJI9OSEn6ujRCtrX06vs1w,swX3Vj3dQsz1YlCRmwNQEQ,2.5511731347874917
211,UmXzwFM2OkZHWJ5cJZlqkg,wUKzaS1MHg94RGM6z8u9mw,2.6137092571741136
212,9sldtsoM9MFEyPEss0L9kA,or4UVDjXEEjze3wNPjoAZA,2.2941820820726404
213,EiwxlbR8fb68lMgEXhcWKA,N8D-5-fW7EkBdKjNYGhu0A,2.1561978415304366
214,1dWLN4Mr4hKhu8MQUCKqXQ,DVJkxZkLKS76Khb2y6XA6A,2.595839268322598
215,Ry1O_KXZHGRI8g5zBR3IcQ,eEnNw3_hBvxcFHyr23kAuA,3.0324641282255667
216,Dl05etq6qzMf5NOskjb7Ag,CQk3WJtULz_xOkUM6o7wpQ,2.6003016339021614
217,cQrnxjgVBhjAcOJttw48aw,GmdujALb1Nq2RHGr7jhCaA,2.8960415228990057
218,H3wPBzQCKCKiHcV7GZK4kg,zpoZ6WyQUYff18-z4ZU1mA,2.996071023113443
219,_bUf-9uN9ajvLs03VBxn6Q,JdtJ3jmMukLXU-gDjVTEgg,2.732249375317276
220,3nIuSCZk5f_2WWYMLN7h3w,3BCsAgo_1i4xMuTyLKMLRQ,2.3974058200267883
221,qgbRvkZ8tUiAtNAM34YBzg,s5TJlFtdXcx_tXC4tlttlw,2.229825080280247
222,khyig4aF00tZsTYw4F4GLg,Pob7ibbNT29--69nxXEP2g,2.919160568075898
223,JXHrhT72U6sZJQSkFfNzjw,y9ukbhhyYC2qrPSS9eWh5Q,2.0550891144427
224,n86B7IkbU20AkxlFX_5aew,XeDLyY2a7nZ3IEY4RYslXA,2.766399608644909
225,YqMpcRUA0OMw1WNLDGoj-A,TR0-w6VoZDAdvFQiq7P2Ug,2.298948701349535
226,fTt_rcnc-nNpjWaDrbvEow,XgsIf7s2zM-cC29WUD-NZQ,2.2451775439588193
227,wtNopFY2ybprzk4FuEbWJQ,_YUcCnJXjUgkS9fSnNi0Ow,2.8883496636619834
228,T9QzRoP0LZYU7yar41Q7ig,-6tvduBzjLI1ISfs3F_qTg,2.4482325242833127
229,M9rRM6Eo5YbKLKMG5QiIPA,tj3YzWsjMbPU_ivDkyOE3w,2.9509674400800314
230,fCExFIeu2BT35FSx2Yz2aA,XeDLyY2a7nZ3IEY4RYslXA,2.9987076225354303
231,AuvaQaRHBowFaFtoEMqkVg,7Xw_vv-ekUL2sTqipnKT0g,1.9776351591938337
232,7AKWPQLa4QxKOVE_FBRtUA,Gt4z3AylNTsEPDkzkaC7HA,2.591930813965905
233,5V8eXkTJb6IejJkMDaj_Bw,Gu8D1YoKErqVNNX00qkEaw,2.9528271623597413
234,qewG3X2O4X6JKskxyyqFwQ,0p0PqX7Zsm_0lvXzEWpwWA,2.69159452571187
235,UYcmGbelzRa0Q6JqzLoguw,SEjyjYlMfFFzkHaru6JadA,2.60606663872948
236,Dkb-TJFNSWl4PYR8wEcWcw,_3FxLxdg1unUQc3QqIgJuA,2.5557397610408366
237,JaqcCU3nxReTW2cBLHounA,rbcfYmJtqwIkk17IeOI5Kw,2.908649530921813
238,i3bLA4sEdFk8j3Pq6tx8wQ,DVJkxZkLKS76Khb2y6XA6A,3.409481403664645
239,M-xJMhi-HphpWaD2992K3A,RESDUcs7fIiihp38-d6_6g,2.346047501111611
240,b3DYIU3TFc4gy9H_50_hUA,EEGajOchS2BIZNvJcPK3uw,1.8428734804139126
241,UyuWAvDcLp4zU1Wfc1PNXg,faPVqws-x-5k2CQKDNtHxw,2.736548685619157
242,zsJLk34mTDMyuVS_EaBLxw,HgdFqAvK31fB9sgBdOzo9g,2.644386024358373
243,7HOTOydGS7wJYaJqNoDfeg,I6EDDi4-Eq_XlFghcDCUhw,2.8571535426476307
244,_UczakmbJlCal7mCXuq7og,szhJLmdLDVFTevm8fu0T4A,2.8969061993353535
245,qbq4zC9SrZuaQ4-J-wtRuw,-ipc5f0XiXwH3hbNnro54Q,2.293438976086882
246,g-HFMffU6L2nH4bwv04FIw,lOQPeguczAueJnLmDUTfGg,3.2376058767110565
247,7weuSPSSqYLUFga6IYP4pg,UPIYuRaZvknINOd1w8kqRQ,2.847865297168345
248,kDGhswMrYIOaFJAViW_nCA,YNDxeeRUARbd8GRnscJSvg,2.688460151432912
249,tL2pS5UOmN6aAOi3Z-qFGg,xJzJpTYC_1k_EE0AWTOPXw,2.604952392573076
250,cMEtAiW60I5wE_vLfTxoJQ,5eK_pgro9_LxPYDoRVJnEA,2.9210455769086963
251,siVtjO8xrSxbrK-zqXCGew,tWiFat101ID5w_wgAPMXhA,2.088137822191848
252,zy4A7504SezncCAcotMv4g,0CElIQnJdQYF2bmsAiWczg,2.924503381039776
253,m35ODBrr76JYr20nxoMg_w,B56AYe5GNuavMDtwFsXqzA,2.499923916745183
